source	target	number_of_paths	node_type	node_value	node_count
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	GENE	Ngly1::MGI:1913276	16
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	GENE	Traf2::MGI:101835	12
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	GENE	TRAF2::NCBIGene:7186	8
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	GENE	App::MGI:88059	4
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	GENE	App::RGD:2139	4
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	GENE	JUN::NCBIGene:3725	32
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	GENE	jun::ZFIN:ZDB-GENE-030131-7859	8
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	GENE	Traf2::RGD:1310457	4
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	GENE	Jun::RGD:2943	16
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	GENE	Ubi-p5E::FlyBase:FBgn0086558	4
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	GENE	UBC::NCBIGene:7316	4
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	GENE	RpL40::FlyBase:FBgn0003941	8
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	GENE	UBA52::NCBIGene:7311	8
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	GENE	Rpt2::FlyBase:FBgn0015282	4
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	GENE	PSMC1::NCBIGene:5700	4
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	GENE	sinah::FlyBase:FBgn0259794	8
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	GENE	Siah1a::MGI:108064	4
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	GENE	SIAH1::NCBIGene:6477	4
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	DISO	Drosophila tarsal segment 4 phenotype::FBbt:00004651PHENOTYPE	60
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	DISO	Drosophila pretarsus phenotype::FBbt:00004653PHENOTYPE	60
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	DISO	wing vein phenotype::FBbt:00004751PHENOTYPE	108
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	DISO	short lived::FBcv:0000385	84
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	DISO	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE	172
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	DISO	developmental rate defective::FBcv:0000450	104
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	DISO	female sterile::FBcv:0000366	96
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	DISO	wing margin phenotype::FBbt:00005378PHENOTYPE	60
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	DISO	lethal - all die before end of P-stage::FBcv:0002000	40
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	DISO	male sterile::FBcv:0000370	40
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	DISO	Drosophila wing blade phenotype::FBbt:00006015PHENOTYPE	28
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	DISO	partially lethal - majority die::FBcv:0000352	148
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	DISO	partially lethal - majority live::FBcv:0000350	8
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	DISO	Abnormality of cell physiology::HP:0011017	16
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	DISO	some die during pharate adult stage::FBcv:0002038	28
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	positive regulation of fibroblast proliferation::GO:0048146	140
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	cellular response to dexamethasone stimulus::GO:0071549	72
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	identical protein binding::GO:0042802	120
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	cellular response to mechanical stimulus::GO:0071260	108
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	apical plasma membrane::GO:0016324	72
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	nuclear membrane::GO:0031965	44
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	basolateral plasma membrane::GO:0016323	84
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	negative regulation of apoptotic process::GO:0043066	112
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	cellular response to hydrogen peroxide::GO:0070301	24
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	Aquaporin-mediated transport::REACT:R-HSA-445717	8
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	axon::GO:0030424	48
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	wound healing::GO:0042060	72
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	cellular response to cAMP::GO:0071320	4
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	response to drug::GO:0042493	24
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	brush border membrane::GO:0031526	12
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	positive regulation of epithelial cell migration::GO:0010634	32
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	Transmembrane transport of small molecules::REACT:R-HSA-382551	52
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	cellular response to nitric oxide::GO:0071732	8
NGLY1::NCBIGene:55768	AQP1::NCBIGene:358	1052	PHYS	Passive transport by Aquaporins::REACT:R-HSA-432047	16
NGLY1::NCBIGene:55768	Aqp1::NCBIGene:11826	0	NA	NA	0
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Pngl::FlyBase:FBgn0033050	848
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Hcf::FlyBase:FBgn0039904	72
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Hcfc1::MGI:105942	24
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Sec8::FlyBase:FBgn0266672	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Exoc4::MGI:1096376	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Jra::FlyBase:FBgn0001291	96
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Jun::RGD:2943	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Stat92E::FlyBase:FBgn0016917	48
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	stat5a::ZFIN:ZDB-GENE-030820-2	48
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	TER94::FlyBase:FBgn0261014	112
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	VCP::NCBIGene:7415	48
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	cnc::FlyBase:FBgn0262975	176
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Nfe2::MGI:97308	48
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Jun::MGI:96646	40
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Atf6::FlyBase:FBgn0033010	28
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Creb3::MGI:99946	12
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Egfr::FlyBase:FBgn0003731	216
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Egfr::MGI:95294	108
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	CG3815::FlyBase:FBgn0029861	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	phf12b::ZFIN:ZDB-GENE-110628-2	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	sgg::FlyBase:FBgn0003371	48
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Gsk3b::MGI:1861437	48
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Rad23::FlyBase:FBgn0026777	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	RAD23A::NCBIGene:5886	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	nfe2::ZFIN:ZDB-GENE-030124-1	80
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Vcp::MGI:99919	64
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	EGFR::NCBIGene:1956	108
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	jun::ZFIN:ZDB-GENE-030131-7859	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	HCFC1::NCBIGene:3054	36
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	NFE2::NCBIGene:4778	48
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	JUN::NCBIGene:3725	40
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	RpS27A::FlyBase:FBgn0003942	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	RPS27A::NCBIGene:6233	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Ngly1::MGI:1913276	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Traf2::MGI:101835	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	TRAF2::NCBIGene:7186	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	RpL40::FlyBase:FBgn0003941	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	UBA52::NCBIGene:7311	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	CREB3::NCBIGene:10488	12
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	creb3l3l::ZFIN:ZDB-GENE-040426-2942	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Phf12::MGI:1924057	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Hcfc1::RGD:1563804	12
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	Rad23a::MGI:105126	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	inc::FlyBase:FBgn0025394	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	kctd5a::ZFIN:ZDB-GENE-030131-727	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	sinah::FlyBase:FBgn0259794	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	GENE	SIAH1::NCBIGene:6477	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	DISO	partially lethal - majority die::FBcv:0000352	160
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	DISO	developmental rate defective::FBcv:0000450	84
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	DISO	female sterile::FBcv:0000366	144
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	DISO	short lived::FBcv:0000385	60
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	DISO	male sterile::FBcv:0000370	92
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	DISO	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE	108
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	DISO	wing vein phenotype::FBbt:00004751PHENOTYPE	76
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	DISO	some die during pharate adult stage::FBcv:0002038	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	DISO	Drosophila pretarsus phenotype::FBbt:00004653PHENOTYPE	24
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	DISO	lethal - all die before end of P-stage::FBcv:0002000	36
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	DISO	wing margin phenotype::FBbt:00005378PHENOTYPE	24
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	DISO	Abnormality of cell physiology::HP:0011017	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	DISO	Drosophila tarsal segment 4 phenotype::FBbt:00004651PHENOTYPE	24
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	DISO	Drosophila wing blade phenotype::FBbt:00006015PHENOTYPE	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	PHYS	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding::GO:0001205	48
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	PHYS	protein complex::GO:0043234	104
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	PHYS	RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	32
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	PHYS	positive regulation of transcription from RNA polymerase II promoter::GO:0045944	144
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	PHYS	transcription regulatory region sequence-specific DNA binding::GO:0000976	48
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	PHYS	transcription from RNA polymerase II promoter::GO:0006366	32
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	PHYS	positive regulation of transcription, DNA-templated::GO:0045893	140
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	PHYS	transcription cofactor activity::GO:0003712	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	PHYS	protein domain specific binding::GO:0019904	32
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	PHYS	protein complex binding::GO:0032403	28
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	PHYS	endoplasmic reticulum membrane::GO:0005789	92
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	PHYS	regulation of transcription from RNA polymerase II promoter::GO:0006357	84
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	PHYS	transcriptional activator activity, RNA polymerase II transcription factor binding::GO:0001190	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	PHYS	cellular response to oxidative stress::GO:0034599	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	PHYS	erythrocyte differentiation::GO:0030218	32
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	852	PHYS	anatomical structure morphogenesis::GO:0009653	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	GENE	Pngl::FlyBase:FBgn0033050	72
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	GENE	TER94::FlyBase:FBgn0261014	16
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	GENE	VCP::NCBIGene:7415	16
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	GENE	RpL40::FlyBase:FBgn0003941	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	GENE	UBA52::NCBIGene:7311	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	GENE	RpS27A::FlyBase:FBgn0003942	16
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	GENE	RPS27A::NCBIGene:6233	16
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	GENE	CG10694::FlyBase:FBgn0039147	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	GENE	RAD23B::NCBIGene:5887	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	GENE	Ubi-p5E::FlyBase:FBgn0086558	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	GENE	UBC::NCBIGene:7316	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	GENE	CG18278::FlyBase:FBgn0033836	24
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	GENE	Gns::MGI:1922862	12
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	GENE	Rpt2::FlyBase:FBgn0015282	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	GENE	PSMC1::NCBIGene:5700	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	GENE	gnsa::ZFIN:ZDB-GENE-050107-5	12
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	DISO	male sterile::FBcv:0000370	20
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	DISO	partially lethal - majority die::FBcv:0000352	16
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	DISO	female sterile::FBcv:0000366	12
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	DISO	partially lethal - majority live::FBcv:0000350	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	DISO	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	DISO	wing vein phenotype::FBbt:00004751PHENOTYPE	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	DISO	lethal - all die before end of P-stage::FBcv:0002000	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	DISO	short lived::FBcv:0000385	8
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	PHYS	protein folding::GO:0006457	48
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	72	PHYS	lysosome::GO:0005764	24
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	Pngl::FlyBase:FBgn0033050	404
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	Sec6::FlyBase:FBgn0266671	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	Exoc3::MGI:2443972	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	AQP::FlyBase:FBgn0033807	80
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	AQP12A::NCBIGene:375318	48
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	Egfr::FlyBase:FBgn0003731	216
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	Egfr::MGI:95294	108
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	Aqp12::MGI:2664636	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	Egfr::RGD:2543	36
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	EGFR::NCBIGene:1956	72
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	TER94::FlyBase:FBgn0261014	48
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	VCP::NCBIGene:7415	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	beta4GalNAcTA::FlyBase:FBgn0027538	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	B4GALT1::NCBIGene:2683	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	RpS27A::FlyBase:FBgn0003942	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	RPS27A::NCBIGene:6233	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	aqp12::ZFIN:ZDB-GENE-040718-310	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	vcp::ZFIN:ZDB-GENE-030131-5408	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	Ubi-p5E::FlyBase:FBgn0086558	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	UBC::NCBIGene:7316	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	Atf6::FlyBase:FBgn0033010	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	CREB3::NCBIGene:10488	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	Vcp::MGI:99919	16
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	Rpt2::FlyBase:FBgn0015282	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	PSMC1::NCBIGene:5700	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	RpL40::FlyBase:FBgn0003941	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	UBA52::NCBIGene:7311	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	Sec8::FlyBase:FBgn0266672	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	GENE	Exoc4::MGI:1096376	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	DISO	developmental rate defective::FBcv:0000450	72
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	DISO	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE	76
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	DISO	Drosophila pretarsus phenotype::FBbt:00004653PHENOTYPE	24
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	DISO	wing margin phenotype::FBbt:00005378PHENOTYPE	24
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	DISO	Drosophila tarsal segment 4 phenotype::FBbt:00004651PHENOTYPE	24
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	DISO	short lived::FBcv:0000385	40
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	DISO	female sterile::FBcv:0000366	40
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	DISO	male sterile::FBcv:0000370	24
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	DISO	wing vein phenotype::FBbt:00004751PHENOTYPE	28
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	DISO	lethal - all die before end of P-stage::FBcv:0002000	12
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	DISO	partially lethal - majority die::FBcv:0000352	36
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	DISO	partially lethal - majority live::FBcv:0000350	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	PHYS	transport::GO:0006810	72
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	PHYS	transporter activity::GO:0005215	24
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	PHYS	response to calcium ion::GO:0051592	144
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	PHYS	basolateral plasma membrane::GO:0016323	84
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	PHYS	Transmembrane transport of small molecules::REACT:R-HSA-382551	52
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	PHYS	Aquaporin-mediated transport::REACT:R-HSA-445717	8
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	PHYS	Vasopressin-regulated water reabsorption::KEGG-path:maphsa04962	4
NGLY1::NCBIGene:55768	AQP3::NCBIGene:360	404	PHYS	Passive transport by Aquaporins::REACT:R-HSA-432047	16
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	356	GENE	Pngl::FlyBase:FBgn0033050	356
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	356	GENE	Egfr::FlyBase:FBgn0003731	108
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	356	GENE	Egfr::MGI:95294	72
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	356	GENE	TER94::FlyBase:FBgn0261014	96
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	356	GENE	VCP::NCBIGene:7415	48
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	356	GENE	AQP::FlyBase:FBgn0033807	48
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	356	GENE	AQP12A::NCBIGene:375318	32
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	356	GENE	sgg::FlyBase:FBgn0003371	24
NGLY1::NCBIGene:55768	AQP11::NCBIGene:282679	356	GENE	Gsk3b::MGI:1861437	24
